0234-0127,0127-0162,0168-0167,0157-0158,0144-0148,0141-0228,0129-0220,0117-0222,0142-0188,0226-0056,0202-0085,0214-0074,0191-0097,0186-0111,0211-0119,0243-0095,0185-0069,0202-0062,0209-0035,0176-0038,0166-0030,0184-0005,0116-0071,0170-0075,0162-0060,0231-0251,0237-0196,0208-0190,0211-0150,0111-0097,0101-0107,0063-0052,0086-0095,0078-0077,0100-0022,0117-0026,0095-0198,0059-0192,0058-0160,0019-0175,0033-0156,0033-0118,0011-0082,0187-0141,0161-0120,Average,Err
314.607,447.246,269.683,264.396,344.912,571.393,679.350,533.580,333.157,855.753,354.261,427.492,451.883,468.503,442.806,422.834,452.301,424.490,354.908,353.155,401.292,318.206,458.564,373.780,403.401,397.141,305.512,404.580,404.295,338.959,355.878,347.425,403.755,362.295,359.540,345.308,309.403,358.935,377.026,280.987,323.764,332.767,422.415,297.768,563.017,400.283,15.905
311.280,458.281,264.454,267.988,321.980,555.707,636.810,559.688,350.094,845.023,360.191,440.631,411.456,457.801,444.124,424.483,459.346,425.464,374.359,374.959,426.405,316.570,466.556,392.829,441.341,413.634,313.450,397.087,421.227,340.426,368.887,346.625,426.784,356.011,388.032,348.616,307.743,354.404,360.510,297.752,322.759,329.049,443.293,298.073,565.706,404.175,15.421
303.753,435.061,265.449,265.585,339.265,567.807,706.690,535.420,350.296,810.198,300.663,424.754,396.965,481.980,434.586,423.412,412.066,399.046,382.176,354.850,429.851,321.261,462.902,373.683,412.934,399.803,306.650,408.933,424.444,354.885,357.174,351.028,416.186,355.244,364.548,344.471,318.639,356.321,367.277,303.921,333.665,338.307,425.406,306.978,547.509,399.379,15.321
303.341,434.842,267.251,263.470,341.184,549.141,719.960,525.007,345.629,799.567,282.950,407.900,413.520,451.894,418.952,414.251,432.537,427.077,397.162,350.782,433.779,332.879,464.133,378.837,412.413,385.507,311.371,411.500,447.470,331.197,361.374,353.110,438.088,349.653,347.762,345.791,328.801,361.290,367.729,302.671,327.026,338.202,428.194,310.709,508.939,398.330,15.075
313.030,439.605,270.947,270.049,308.095,578.800,637.810,520.522,361.302,842.728,279.447,441.162,413.193,460.695,428.038,414.896,415.684,430.367,383.542,352.532,413.872,308.152,455.597,377.407,437.976,387.683,326.921,384.500,474.927,349.713,393.948,346.051,416.618,355.278,382.579,357.017,323.790,360.883,377.626,302.043,321.157,358.902,422.343,313.264,504.701,400.342,15.001
313.591,436.395,280.467,272.451,271.109,580.210,740.210,539.312,337.145,872.534,276.668,439.708,446.819,457.205,427.780,378.668,438.397,440.546,380.606,367.082,429.246,329.206,465.239,381.480,427.305,413.000,331.967,414.333,458.154,341.730,369.887,353.978,394.755,372.125,361.452,375.198,334.317,347.400,380.703,317.273,319.832,352.644,424.885,312.738,523.096,405.085,16.525
317.291,433.789,287.577,276.988,263.973,574.562,665.060,594.246,349.881,878.183,275.563,442.415,423.158,468.093,423.731,316.583,422.971,434.168,402.077,369.859,432.256,322.594,469.561,398.431,419.371,383.754,321.663,403.300,448.141,337.328,358.339,356.010,413.284,350.875,356.349,371.483,353.456,353.529,385.284,316.734,334.026,324.178,412.041,334.203,547.073,402.743,16.295
335.709,441.132,281.652,264.323,257.741,583.021,719.120,506.326,354.843,837.485,279.573,417.192,381.906,463.020,443.452,303.313,444.574,418.872,384.120,384.750,424.231,325.661,465.052,413.618,412.491,398.451,319.283,388.127,454.818,343.713,378.635,352.954,404.539,363.670,356.389,357.209,356.129,352.712,390.381,312.568,333.990,353.264,411.392,330.337,554.093,401.241,15.871
350.547,451.614,291.784,272.366,262.735,571.924,755.370,517.341,323.899,856.970,288.412,413.592,381.485,461.245,455.210,293.460,425.978,400.735,389.507,373.791,436.379,306.515,470.537,343.081,427.934,397.479,290.913,437.833,475.104,331.418,341.852,342.194,406.441,360.347,355.040,355.169,361.542,346.688,372.710,310.982,318.188,324.276,419.733,327.828,534.262,398.498,16.819
364.707,503.474,289.396,283.037,259.068,592.393,655.720,554.333,340.044,877.211,295.683,449.500,351.918,437.470,451.312,287.289,429.228,415.750,393.542,383.532,451.282,331.994,485.558,310.098,407.725,429.303,274.333,411.033,477.212,328.369,383.991,356.494,420.088,370.534,368.230,375.517,373.987,346.800,372.348,324.086,326.639,347.767,414.567,339.402,538.445,404.009,16.408
386.117,454.246,298.485,281.652,258.837,591.169,707.260,539.478,344.654,896.019,290.226,408.000,340.871,437.272,466.694,275.081,466.243,431.332,388.817,380.418,428.903,326.418,470.309,309.276,413.695,405.049,268.817,409.500,453.197,345.811,369.496,355.177,413.147,343.182,394.429,351.209,377.284,354.704,385.665,319.281,312.571,351.755,426.295,348.562,576.273,403.397,17.133
414.084,448.114,307.899,287.372,260.054,578.224,720.680,548.790,339.019,897.947,302.312,458.446,312.275,465.007,452.301,275.393,439.404,435.730,385.563,377.245,425.179,326.964,486.345,294.699,441.557,384.190,267.271,418.613,481.563,338.656,362.148,363.885,413.873,305.358,376.468,368.855,379.817,352.506,381.826,329.248,339.183,352.018,425.295,357.639,572.328,405.585,17.376
419.120,477.544,311.921,283.884,263.449,593.393,729.570,544.500,326.509,889.424,301.472,452.846,309.971,467.748,491.081,270.891,442.765,437.066,380.775,410.127,442.164,342.855,470.304,272.667,445.994,390.549,273.962,412.740,480.641,329.566,367.670,362.912,375.529,307.983,379.413,351.826,387.342,363.425,379.026,328.563,332.110,330.613,431.410,347.460,553.378,405.870,17.558
441.709,444.974,315.480,285.878,260.517,598.559,729.700,540.645,334.667,890.625,307.347,452.523,302.602,473.179,463.806,276.957,484.412,402.541,417.761,384.932,449.913,333.000,484.647,289.350,440.395,391.176,267.008,404.693,470.371,367.959,371.722,365.231,396.500,304.994,411.143,352.517,396.934,367.777,371.477,332.000,333.675,341.706,435.226,320.937,572.305,408.477,17.537
442.639,471.088,314.714,282.909,262.558,593.293,701.390,572.174,354.994,892.523,325.678,456.669,291.819,442.987,465.855,271.829,449.029,422.781,425.894,395.382,413.759,341.764,467.524,285.740,432.677,425.739,281.492,407.480,462.192,345.139,366.583,362.555,415.461,308.261,376.246,351.273,396.556,365.733,405.245,327.534,336.356,364.245,429.076,318.603,575.189,408.858,17.218
452.949,430.219,326.960,287.104,259.027,583.286,706.990,576.333,346.421,835.886,308.603,472.923,292.053,427.073,400.473,274.730,467.051,404.607,402.317,398.277,421.036,341.382,467.711,288.772,451.132,417.225,277.071,421.693,475.578,329.270,372.252,358.699,408.912,310.449,369.579,371.041,398.318,356.983,368.716,332.126,340.885,340.380,431.940,315.387,583.541,404.519,16.593
479.529,456.211,334.498,290.506,262.068,579.993,690.040,591.333,358.692,815.289,314.392,427.785,297.474,448.503,373.102,273.450,470.875,411.413,385.782,399.723,425.877,344.842,469.249,287.057,405.192,388.415,284.133,427.993,482.376,338.467,380.122,358.344,407.147,329.994,386.627,357.192,399.456,355.025,393.406,342.180,332.366,341.166,428.991,317.053,569.009,404.719,16.012
501.296,468.930,328.872,291.707,260.701,587.107,694.050,566.551,354.170,856.298,324.377,476.685,291.825,441.603,362.183,267.137,438.412,429.765,394.437,413.714,425.236,328.176,473.915,295.715,412.078,413.148,303.483,423.747,473.970,331.131,374.470,362.768,409.902,325.943,379.056,359.291,408.986,366.004,393.065,327.117,327.869,359.442,410.055,312.462,572.328,407.093,16.605
509.821,450.930,323.705,294.238,261.891,536.314,576.790,566.442,359.321,850.437,327.206,461.369,298.883,478.669,372.656,270.806,465.654,424.663,406.789,392.600,438.826,325.103,485.595,294.520,430.707,396.239,294.867,409.020,474.369,352.803,371.113,372.362,404.627,335.460,381.143,381.936,409.683,352.715,400.168,323.486,329.188,353.687,418.528,323.104,571.212,405.770,15.429
532.229,441.404,333.943,301.506,263.986,465.476,532.880,552.746,361.119,853.627,327.261,438.477,304.661,468.325,359.285,268.820,456.125,413.964,401.866,391.268,435.097,353.903,477.337,295.951,430.599,393.021,304.579,406.500,490.806,353.393,366.957,365.239,418.686,331.710,366.349,378.215,404.640,368.302,392.213,295.757,355.770,347.147,408.157,328.431,564.814,402.279,14.834
539.639,463.254,326.789,304.518,271.687,432.700,429.570,524.652,346.145,875.616,325.583,465.969,308.713,450.735,346.430,274.806,464.199,440.908,407.641,412.468,443.421,320.115,480.029,303.561,464.641,394.049,295.396,404.293,480.199,340.230,395.400,362.139,452.951,328.205,377.286,366.459,416.441,364.440,394.297,291.115,337.105,359.037,420.463,332.896,570.608,402.373,15.062
561.737,446.298,339.419,301.171,268.014,398.145,394.480,558.457,353.403,875.532,336.025,453.008,323.579,469.589,347.925,264.735,455.088,461.602,411.134,383.164,432.815,314.842,483.989,313.512,426.042,396.092,302.350,344.867,486.535,338.861,389.878,366.511,387.373,325.432,363.786,372.890,407.985,358.450,368.471,293.635,326.042,359.982,419.217,333.073,572.320,397.499,15.238
560.080,493.746,335.670,306.866,272.660,368.124,402.700,563.667,349.239,876.264,351.246,454.800,335.667,470.748,352.978,280.152,427.551,451.372,391.063,412.877,436.990,331.527,473.107,310.463,420.838,399.542,312.562,354.040,480.980,338.705,373.096,361.119,405.284,335.830,366.429,377.192,419.339,364.883,396.535,302.412,329.471,345.914,441.620,348.155,537.776,400.473,14.837
576.194,467.702,349.894,325.012,268.878,361.072,385.030,544.130,365.535,868.124,348.593,472.131,323.515,457.212,334.882,278.289,385.110,427.444,417.768,404.045,424.518,353.261,480.207,317.919,442.437,384.894,308.288,327.007,477.871,358.893,379.113,369.731,432.000,321.097,350.762,393.483,419.804,373.406,373.406,307.338,327.550,370.049,425.493,343.031,513.544,398.570,14.486
582.494,456.772,337.612,311.835,277.340,350.045,387.360,555.188,345.604,864.125,345.206,465.392,335.690,477.570,338.522,278.844,377.537,418.046,391.007,402.895,417.205,347.018,481.582,319.366,437.892,409.634,306.367,332.580,468.914,364.270,367.522,358.298,401.186,340.869,386.556,343.221,415.721,355.596,386.406,310.234,327.545,354.755,406.942,345.320,495.517,395.102,14.416
602.244,437.351,338.819,313.890,265.884,344.362,362.850,567.493,334.818,848.205,341.905,480.938,347.123,458.682,345.742,280.199,354.897,416.944,403.183,417.745,416.513,341.994,475.252,316.943,425.731,391.782,320.262,334.387,481.308,328.869,354.687,367.335,397.755,336.562,370.635,353.302,408.387,350.042,376.065,307.045,328.471,362.110,408.311,341.269,501.433,392.438,14.474
612.263,471.026,346.419,295.854,277.048,346.400,371.940,598.645,348.327,845.441,344.266,441.054,355.398,456.013,334.274,290.588,336.426,431.041,386.486,404.464,427.528,323.164,438.473,313.667,397.150,392.486,310.425,330.307,503.811,366.959,368.904,356.213,420.294,331.483,394.500,362.884,415.350,351.615,390.000,312.086,308.754,359.847,424.611,356.421,504.012,394.540,14.685
598.393,441.491,336.172,304.549,271.469,346.200,397.410,535.826,336.415,847.525,337.719,484.754,354.222,466.993,353.188,284.460,334.765,407.148,403.859,373.450,418.836,331.800,414.855,327.732,382.533,408.268,279.671,349.480,497.975,351.033,359.539,364.610,458.069,346.784,351.810,374.244,420.228,353.525,399.626,312.750,335.356,358.540,439.002,357.303,506.326,393.687,14.325
624.629,483.816,354.414,300.689,284.347,363.331,386.850,549.239,363.132,864.224,357.337,422.838,343.591,421.225,362.091,290.417,319.596,434.260,403.120,352.777,419.682,329.739,412.810,339.618,341.210,422.613,272.571,365.480,478.614,344.631,384.948,364.159,389.294,318.119,354.635,367.517,414.800,349.610,401.226,318.225,322.084,344.939,419.546,344.358,524.012,391.697,14.712
653.053,433.456,360.890,305.445,287.510,386.614,417.300,564.471,338.704,838.850,359.829,452.838,356.421,390.523,351.247,285.076,305.566,434.429,402.289,357.800,436.015,326.418,419.663,347.585,348.850,414.218,270.583,368.487,492.189,327.025,380.826,358.226,457.578,324.602,367.810,377.610,413.499,362.788,395.948,321.547,327.288,357.730,433.841,345.462,523.718,395.152,14.675
654.547,461.482,365.344,314.195,292.245,402.890,437.830,540.667,345.824,838.510,372.342,459.269,372.485,374.742,335.613,295.450,311.779,433.888,407.000,376.836,424.877,330.733,435.298,332.577,309.533,407.690,278.600,382.280,497.624,347.352,355.452,359.158,391.794,341.142,374.881,373.041,423.808,353.500,394.652,326.137,330.497,361.890,420.380,328.634,522.317,395.484,14.485
642.109,452.228,359.198,312.457,292.748,402.841,454.110,562.594,350.899,799.749,364.613,465.962,381.784,354.252,319.930,285.460,306.956,393.730,395.775,345.941,439.579,345.752,430.733,337.805,308.617,386.056,278.721,381.113,487.460,323.828,367.139,361.268,391.775,321.744,363.746,370.983,427.811,355.519,397.735,321.327,324.136,359.761,418.634,316.097,532.785,390.966,14.193
539.970,462.211,344.749,314.530,285.803,413.824,428.680,544.348,361.686,823.561,359.231,468.446,393.655,355.927,307.059,289.758,319.088,395.097,401.127,363.450,432.215,332.030,419.745,320.049,302.126,388.514,278.188,381.480,500.649,353.869,364.557,352.888,407.804,350.619,359.929,356.907,426.811,352.035,369.284,321.603,314.723,335.055,421.562,319.835,524.183,387.975,13.753
431.121,438.193,362.885,302.195,281.435,411.617,501.360,573.819,337.673,796.405,357.477,452.023,359.696,364.166,318.860,303.441,299.816,320.806,402.831,351.114,434.790,334.242,424.899,369.463,293.772,402.239,287.546,382.947,487.732,346.385,367.070,353.050,402.108,332.756,374.325,368.047,418.584,354.075,357.213,317.718,339.084,311.822,417.873,315.579,536.276,384.367,13.334
345.316,373.684,372.106,296.335,283.163,448.072,483.150,542.746,355.591,855.456,381.050,484.046,391.819,359.755,338.392,295.393,314.529,327.367,388.965,357.445,396.272,329.370,414.956,334.236,289.174,408.275,287.342,390.647,495.990,323.795,353.896,340.857,398.088,321.534,353.635,365.471,421.285,356.069,387.471,323.455,331.827,306.975,413.571,316.373,532.250,381.938,14.103
322.403,349.140,364.648,312.457,288.429,436.359,498.220,571.681,347.019,810.057,379.432,457.969,392.187,355.894,328.118,301.280,319.272,301.398,383.197,379.882,391.877,322.776,425.446,338.659,286.635,400.169,290.188,364.800,491.210,327.656,356.878,339.508,400.912,330.983,376.817,368.081,419.178,351.019,381.632,317.621,328.942,316.834,423.111,323.898,529.142,380.067,13.480
316.024,322.447,352.256,304.250,295.687,454.179,529.550,541.652,366.623,825.848,362.437,456.554,368.392,348.166,315.290,306.085,330.963,293.245,394.310,364.205,398.292,326.758,421.481,350.683,271.497,405.408,295.004,387.613,472.265,348.787,358.609,340.665,396.059,326.165,374.230,365.849,426.004,348.277,366.129,294.653,321.764,319.252,408.922,322.068,531.041,378.347,13.811
313.694,328.000,376.489,316.293,295.259,468.390,523.520,543.370,331.805,830.901,366.618,433.746,407.497,373.199,325.758,309.261,315.971,283.255,401.373,377.932,385.303,342.073,424.068,334.870,271.563,381.930,306.808,365.947,493.318,323.361,373.087,344.337,417.451,348.449,336.754,330.994,417.277,358.152,370.077,280.574,324.026,307.712,410.378,339.869,533.584,378.762,14.017
306.839,308.167,378.004,317.732,311.490,461.793,545.490,567.362,350.484,861.852,373.774,465.569,408.561,353.788,328.489,326.123,354.426,294.806,423.739,366.336,377.313,337.588,430.176,353.236,274.743,411.493,290.029,382.240,480.187,350.033,363.035,341.714,382.667,327.011,364.881,318.430,421.583,349.471,341.161,289.707,324.005,315.515,414.717,339.475,531.029,382.584,14.664
309.346,304.658,363.300,304.421,302.776,477.421,567.160,557.667,340.591,857.523,375.161,467.923,402.129,367.821,327.495,312.867,350.676,284.398,400.134,381.905,350.482,330.000,447.546,353.455,285.126,391.063,306.038,395.187,493.768,341.426,352.635,355.309,387.510,335.392,358.468,325.709,412.693,356.277,324.994,291.424,324.487,322.730,420.387,338.012,536.660,382.048,14.835
308.909,286.167,368.551,315.811,293.796,485.121,563.360,553.471,336.226,855.306,380.960,448.123,389.994,359.848,334.409,309.957,358.382,273.434,388.070,377.864,369.354,332.109,447.328,368.033,293.545,394.232,311.212,408.340,480.990,332.582,345.139,343.196,389.314,347.273,381.944,322.866,385.384,341.544,337.884,301.872,312.215,327.282,423.535,343.525,514.517,380.955,14.571
306.019,280.061,380.040,309.354,302.218,459.041,599.430,572.913,358.377,829.819,389.055,481.946,409.398,383.073,331.780,320.104,362.559,268.418,396.768,394.509,346.559,331.830,456.276,380.789,284.281,397.479,308.637,405.280,499.801,326.975,351.574,347.258,397.765,333.438,382.341,302.808,367.855,348.898,312.065,302.383,326.728,330.429,409.454,351.041,508.349,383.226,14.709
310.091,279.912,387.463,316.073,299.884,494.907,578.400,566.109,360.553,864.106,339.945,444.746,411.450,354.073,335.333,338.028,354.625,279.842,407.387,382.886,349.579,320.782,433.543,380.593,303.251,414.563,313.804,393.047,484.955,329.180,375.478,351.249,414.510,335.472,356.802,306.610,349.699,351.977,309.703,299.448,342.853,332.350,413.044,351.058,554.480,383.863,15.089
311.223,285.930,374.507,312.427,316.190,495.000,590.970,568.022,364.226,877.947,312.467,439.477,391.743,370.503,340.032,316.389,356.390,287.801,423.662,374.523,345.503,357.461,443.774,363.195,309.222,401.338,313.371,424.453,502.763,350.098,362.713,352.816,405.882,334.602,362.508,290.477,337.702,349.946,299.697,303.799,326.571,327.908,416.906,356.554,543.898,384.280,15.443
317.673,288.377,369.035,307.823,315.061,499.348,576.870,569.261,375.145,881.245,272.010,459.377,385.614,379.728,325.591,343.417,367.978,279.281,399.627,379.700,336.067,325.097,433.579,361.805,305.054,419.697,305.829,377.033,510.606,320.492,394.209,349.925,408.049,342.915,350.119,298.273,333.929,347.498,299.613,308.597,312.665,330.546,429.719,351.852,509.227,381.212,15.536
325.416,271.649,335.075,313.049,303.435,509.624,593.700,541.913,359.384,875.591,277.482,457.938,414.480,382.152,317.935,344.768,352.059,286.173,397.394,384.055,347.687,335.848,448.948,368.211,309.281,402.134,305.800,391.227,503.290,311.508,361.791,351.042,413.078,339.568,378.516,295.180,324.515,351.140,281.361,306.113,330.885,342.129,414.472,361.242,539.727,381.288,15.627
337.824,287.904,299.370,315.500,311.946,510.700,574.990,552.696,352.824,850.221,272.402,485.992,409.678,380.364,335.796,362.773,378.743,301.944,423.775,379.695,340.872,331.897,446.254,367.593,297.575,386.979,277.492,369.980,500.149,287.320,354.730,364.885,411.392,334.528,365.468,287.203,329.078,360.102,283.677,312.595,318.675,326.331,412.774,347.828,550.215,379.794,15.435
356.873,281.289,283.405,304.860,309.102,513.728,603.070,571.536,344.767,894.928,278.482,451.185,397.795,383.450,331.914,346.844,362.272,301.954,387.746,374.923,342.195,352.927,455.493,385.504,318.186,399.514,284.854,341.967,505.763,280.926,370.035,347.578,413.431,347.517,370.095,306.227,333.964,361.358,281.181,311.498,326.492,319.534,429.719,328.634,548.858,380.968,16.341
380.037,276.342,290.753,320.848,311.027,511.645,647.890,544.580,349.899,878.937,273.789,457.415,411.982,372.589,345.188,334.649,371.522,301.051,415.289,391.355,345.251,326.218,466.748,378.837,306.054,411.796,268.775,319.560,486.313,274.287,357.322,359.073,431.941,348.688,380.992,289.302,345.307,348.785,285.516,315.835,332.592,343.331,437.452,313.954,534.983,382.127,16.361
381.426,269.289,275.489,316.878,302.884,518.003,603.780,553.659,327.585,864.051,274.759,476.523,425.561,383.993,345.473,344.507,412.478,308.918,405.155,391.968,334.610,346.606,449.943,365.220,315.910,450.923,283.596,338.393,466.354,272.975,352.617,360.254,397.549,333.011,363.000,289.703,344.951,350.044,282.832,322.885,326.785,351.466,431.705,319.128,533.532,381.475,15.855
408.744,275.588,283.291,318.183,322.803,524.497,606.890,617.058,360.679,822.863,272.899,477.923,422.041,400.927,344.796,351.332,390.118,320.276,397.979,399.105,346.333,337.964,463.384,384.764,303.120,416.951,279.938,306.727,463.114,269.721,357.113,359.106,429.549,355.432,370.587,283.430,356.932,350.083,278.110,325.894,317.634,340.362,420.224,312.923,531.962,383.985,15.661
419.080,272.281,273.159,314.140,314.497,512.324,645.260,575.275,343.962,844.432,287.281,484.377,396.895,365.788,349.290,368.062,400.353,309.367,401.648,401.736,344.344,322.588,440.715,353.553,318.407,404.732,284.125,324.800,435.525,265.820,357.417,355.585,425.431,358.523,369.524,314.541,358.301,354.387,275.735,325.975,326.644,331.104,431.516,304.508,556.160,382.648,15.909
441.971,273.640,274.304,335.165,319.966,524.672,604.260,581.587,337.811,812.721,281.789,500.308,364.111,364.656,370.349,374.796,402.500,320.587,385.401,406.977,344.923,348.091,464.067,376.122,339.024,396.359,288.942,320.433,448.707,267.279,361.661,355.801,407.343,353.869,366.683,289.959,361.228,359.010,275.916,315.872,331.602,326.853,439.774,298.893,536.305,383.384,15.210
454.534,280.491,277.537,318.116,299.231,540.114,571.890,593.993,361.340,843.082,303.146,489.831,341.708,376.808,387.602,371.986,396.110,314.974,406.007,403.300,352.759,337.758,466.257,359.943,329.743,406.739,304.092,318.700,462.937,262.803,372.278,358.602,457.696,340.631,358.532,305.122,370.989,356.656,274.987,294.827,337.246,339.393,436.922,311.138,546.471,386.556,15.693
465.341,260.667,265.247,316.409,305.694,518.462,647.520,563.493,347.547,862.319,299.578,481.185,316.936,398.278,378.167,365.450,404.956,330.469,402.500,400.205,349.036,332.879,463.683,395.756,336.551,413.056,306.312,336.913,451.371,266.852,357.626,359.606,404.029,349.540,338.976,305.855,373.709,356.000,265.477,290.876,319.560,329.853,442.892,321.596,547.363,385.462,16.294
488.344,280.246,268.705,328.146,322.490,546.197,655.650,569.290,357.063,885.652,294.015,498.792,307.784,414.377,394.683,373.621,397.390,330.801,391.049,402.968,341.774,332.273,460.311,380.268,340.269,393.197,297.875,349.687,474.374,262.566,346.583,369.151,397.284,350.062,340.810,313.308,379.176,353.221,280.181,288.315,303.806,349.411,451.076,321.765,541.442,389.454,16.840
498.166,269.632,273.515,316.091,325.701,555.590,589.610,578.877,352.943,862.578,299.970,510.231,298.766,395.576,397.188,378.957,362.191,331.699,403.655,406.982,356.467,331.994,448.909,406.829,354.251,389.373,309.533,364.273,461.540,270.230,336.391,358.186,416.314,357.068,332.595,308.610,382.017,357.765,277.200,289.040,319.545,350.810,435.565,334.114,539.898,388.810,16.064
505.353,282.921,276.344,309.659,326.694,549.879,635.510,545.428,345.245,833.095,307.055,486.400,298.743,376.265,394.640,381.531,355.529,327.444,414.401,414.314,356.805,337.133,448.528,364.577,333.144,405.585,325.904,371.540,478.020,257.541,366.148,359.116,400.824,359.852,320.706,309.965,382.781,347.817,273.613,292.340,309.670,355.307,440.968,330.533,529.738,387.213,15.719
519.654,281.307,276.868,325.841,309.293,526.500,663.490,567.572,343.711,863.960,319.015,448.938,298.287,415.444,395.462,380.450,324.353,351.832,423.810,423.959,363.323,348.012,452.891,390.602,360.695,392.042,311.913,376.667,466.838,264.598,348.774,356.629,394.755,362.483,310.905,321.134,387.363,346.006,279.890,299.518,298.775,351.313,433.507,337.397,515.157,389.576,16.204
523.860,291.175,278.273,320.085,317.048,543.583,655.520,570.036,351.541,862.010,301.593,476.223,300.982,399.921,400.989,384.668,324.809,341.505,394.606,414.291,363.277,328.085,465.577,387.333,357.928,397.331,329.337,370.033,470.922,267.738,353.443,359.296,389.971,351.597,305.571,332.395,387.309,345.433,279.200,301.234,299.277,338.368,445.276,343.358,531.517,390.078,16.348
547.504,284.254,285.493,309.012,327.082,543.348,686.650,545.594,348.421,872.973,317.241,437.469,289.585,392.570,425.683,380.194,313.801,336.847,412.211,413.509,364.144,340.539,437.398,366.041,344.024,386.951,327.496,367.013,482.086,258.336,349.922,361.606,422.118,349.727,308.310,318.285,389.887,345.100,278.542,301.910,302.147,332.828,437.071,336.872,537.881,389.237,16.808
564.927,301.316,289.533,303.049,314.551,529.776,644.360,578.819,337.572,870.202,320.261,464.292,293.000,400.914,407.091,402.256,294.897,341.765,420.120,391.264,363.662,336.727,465.727,362.610,377.563,404.014,327.633,381.347,470.053,263.787,340.461,353.111,416.382,355.659,317.500,324.779,394.849,358.025,277.335,303.576,307.340,346.429,423.071,346.441,549.058,391.936,16.594
567.606,287.737,286.485,324.890,322.054,559.052,672.060,578.362,341.579,853.933,339.236,481.715,305.649,418.854,426.328,384.299,314.324,361.939,420.866,420.605,370.272,338.491,472.610,393.195,352.072,423.254,327.017,375.880,459.758,263.434,352.165,360.529,395.078,345.761,307.571,338.645,391.963,346.965,286.090,308.701,286.555,347.963,400.631,336.324,545.206,395.416,16.632
591.791,312.333,298.322,310.659,336.803,542.072,652.850,572.775,361.623,889.960,323.030,464.846,320.117,406.788,444.382,395.213,309.735,377.592,415.690,420.823,371.856,346.824,465.628,375.463,371.317,393.077,322.462,398.273,475.187,257.336,375.104,359.621,444.137,357.205,325.587,341.808,393.921,353.996,288.684,308.662,304.026,342.847,393.316,345.852,547.610,400.160,16.728
601.449,310.614,294.300,321.768,326.673,559.162,664.340,586.297,332.975,880.304,329.623,467.823,321.392,416.351,451.613,398.972,327.250,372.612,430.458,411.850,394.667,339.527,455.639,395.626,359.359,412.535,309.308,378.807,478.399,265.877,387.878,357.922,431.637,366.506,321.452,340.279,400.173,357.994,299.677,319.572,291.298,336.853,393.097,330.901,525.180,401.244,16.804
624.929,302.202,313.573,313.006,335.980,566.531,699.920,599.399,335.887,860.939,328.910,483.346,324.971,445.530,425.554,396.284,334.162,360.168,417.296,421.305,379.072,340.303,473.239,371.561,369.497,418.127,276.758,360.940,476.881,258.115,358.235,361.116,425.461,355.949,332.754,334.076,415.514,356.229,300.426,311.809,286.487,340.620,407.689,313.927,542.140,401.263,17.400
627.807,309.877,305.806,304.250,306.299,575.100,677.960,611.428,331.937,874.433,342.869,469.777,331.778,421.821,440.188,400.213,354.331,356.015,401.979,417.545,383.503,344.230,462.176,376.813,364.012,392.683,279.767,381.780,479.487,262.434,345.652,359.145,394.137,345.722,329.944,321.843,396.251,354.587,303.516,314.372,283.021,329.380,421.737,314.615,550.398,398.947,17.553
619.451,303.956,310.251,311.262,319.327,554.190,627.970,590.355,314.937,892.827,343.633,458.523,338.620,414.974,415.473,391.659,365.478,383.505,413.246,416.214,397.333,350.364,482.628,390.902,367.749,404.415,270.321,375.880,486.030,259.090,348.835,365.677,389.735,349.335,331.960,338.169,401.079,360.767,305.090,314.626,280.403,335.982,408.728,320.838,530.756,398.945,16.988
634.633,320.167,316.145,327.677,318.932,581.972,680.720,564.341,295.472,812.279,344.352,500.869,338.041,441.762,458.301,397.791,346.022,363.306,407.127,415.818,366.708,339.394,465.800,403.293,375.850,398.810,281.462,333.567,475.500,276.943,365.643,362.959,408.775,346.250,326.714,328.465,401.191,362.812,311.381,298.353,283.387,341.491,420.051,319.620,524.863,399.667,16.495
648.970,318.640,323.700,313.555,314.102,554.724,682.600,544.891,309.296,784.279,356.251,466.077,354.883,426.609,464.226,405.531,351.331,367.097,417.331,412.573,382.590,348.612,462.223,390.886,363.078,384.049,279.346,302.993,475.389,274.197,358.070,362.510,426.941,349.494,332.619,338.837,409.398,347.965,302.890,284.094,275.251,343.607,404.415,325.656,520.235,396.934,16.021
667.121,335.693,317.317,322.037,319.524,541.276,659.270,565.551,291.094,823.633,350.653,475.331,366.193,416.788,456.634,405.791,352.096,385.995,408.739,413.786,404.636,346.909,461.239,393.041,374.743,395.338,278.867,298.453,487.465,269.082,371.365,356.707,395.412,347.261,334.024,339.436,406.476,354.058,311.890,281.667,280.403,353.975,414.479,313.542,535.648,399.570,16.530
683.961,360.123,318.352,318.884,332.197,554.700,678.190,621.797,283.119,865.949,378.427,490.569,367.632,446.146,409.285,414.507,368.272,365.372,422.493,409.959,406.574,340.200,461.912,391.813,384.701,395.585,291.592,292.113,476.114,273.377,344.209,357.679,409.235,360.290,353.468,337.983,406.963,359.867,326.381,285.248,274.660,331.601,418.767,334.746,526.174,405.137,17.524
658.549,336.465,345.057,326.787,315.129,576.983,693.330,579.645,283.836,830.933,356.920,491.815,373.053,436.868,423.720,365.403,358.375,389.000,428.697,426.332,380.979,350.885,460.335,401.073,377.126,377.486,298.396,295.707,492.323,274.623,358.852,374.026,402.137,373.222,344.246,357.680,408.927,360.192,325.832,295.574,266.215,344.368,443.820,332.939,560.570,405.654,16.975
