0007-0009,0022-0023,0037-0064,0001-0070-0060,0049-0080,0061-0081,0064-0093,0039-0090,0049-0096,0065-0111,0086-0112,0106-0122,0124-0109,0108-0046,0105-0025,0100-0012,0079-0020,0047-0003,0125-0015,Average,Err
353.486,1115.908,577.756,344.877,499.865,464.527,487.577,415.649,432.150,585.396,546.475,1822.198,364.219,469.144,598.733,624.645,421.995,705.550,456.907,594.056,76.786
363.175,1171.824,584.992,356.599,484.775,452.673,466.838,409.606,441.021,626.970,532.925,1800.326,356.640,451.567,601.136,644.035,442.368,743.300,370.977,594.829,77.769
375.131,1165.828,577.777,365.075,475.416,431.055,454.099,447.585,443.100,579.332,561.812,1715.064,350.763,424.817,583.084,584.095,420.178,750.025,399.233,584.393,73.848
382.464,1159.425,589.248,361.211,460.775,486.545,488.667,437.309,453.786,594.916,550.656,1668.898,349.728,476.500,579.801,613.450,432.735,748.750,393.442,590.963,71.094
361.650,1156.769,572.330,346.889,503.348,460.945,420.955,403.968,448.036,579.446,532.494,1637.963,324.140,449.192,586.063,588.050,443.195,761.700,397.860,577.631,70.955
390.787,1145.436,576.197,353.720,526.461,468.945,500.820,400.255,470.821,593.045,550.931,1607.032,348.351,452.587,543.801,632.015,423.476,716.575,413.140,584.968,68.070
370.984,1190.190,578.389,356.316,479.685,466.273,476.270,411.777,440.464,566.871,551.587,1568.000,330.491,439.798,549.937,577.205,461.605,706.475,386.116,574.128,68.106
376.634,1172.326,597.940,363.864,482.831,450.891,479.964,425.064,432.086,587.550,555.825,1530.551,338.105,458.913,533.047,596.180,425.076,742.275,396.023,576.060,66.261
394.792,1159.740,590.046,363.142,509.067,489.982,445.315,431.915,443.114,607.530,530.375,1511.701,319.789,419.173,499.990,550.620,419.665,801.825,368.791,571.398,66.151
390.071,1180.059,588.971,363.780,495.067,490.364,464.315,448.617,425.557,580.173,559.750,1428.021,328.798,461.817,488.539,585.200,431.438,734.300,377.744,569.610,62.329
396.082,1153.462,593.658,369.717,494.427,519.564,480.784,421.362,424.886,628.901,512.731,1436.963,366.009,450.279,497.675,588.110,439.232,695.275,361.093,570.011,61.537
392.393,1169.817,602.071,357.527,487.360,467.818,475.775,426.415,437.107,592.995,516.263,1310.353,340.404,490.712,531.157,589.875,440.092,802.575,331.581,566.436,58.654
396.787,1164.744,594.058,354.958,483.618,477.418,457.189,411.755,434.214,586.030,533.663,1241.198,332.368,423.808,516.707,577.815,398.530,714.175,363.535,550.662,55.733
361.721,1145.700,592.088,358.072,492.966,504.000,481.883,425.585,414.057,562.406,517.875,1282.134,348.386,441.788,475.272,589.750,411.881,766.050,345.721,553.544,57.096
385.574,1133.886,599.146,354.934,519.348,496.018,469.324,436.489,432.100,586.678,501.288,1194.818,347.491,463.058,502.304,598.240,393.924,829.200,383.814,559.349,53.842
394.421,1158.359,610.600,339.069,538.348,499.800,466.333,403.309,439.393,574.084,532.994,1095.283,336.447,425.317,484.749,583.430,416.097,1013.275,361.372,561.720,55.604
387.541,1148.418,598.128,356.491,513.202,487.564,446.676,396.170,405.307,577.064,529.069,1038.096,321.342,418.048,474.524,618.360,404.270,959.125,307.930,546.701,53.964
386.951,1152.150,603.297,354.774,521.854,470.727,448.135,437.670,438.779,599.416,548.906,977.834,346.965,421.683,494.435,606.660,380.811,1021.500,340.767,555.438,53.056
371.153,1141.443,605.161,364.389,552.539,508.545,477.973,397.362,468.629,608.634,511.750,990.642,350.860,452.077,495.361,619.125,394.730,923.150,287.512,553.739,51.141
374.995,1167.044,614.948,342.813,539.607,486.182,454.243,424.670,451.443,584.599,521.487,851.187,322.675,446.144,478.822,642.430,408.622,877.750,325.837,542.921,48.318
383.044,1124.634,601.230,354.298,582.022,499.945,456.730,418.862,431.121,606.658,525.725,825.321,342.079,449.327,476.497,624.930,370.811,957.275,315.651,544.535,48.205
394.623,1191.077,615.573,353.810,529.270,494.127,468.279,411.936,454.329,582.104,517.756,830.091,315.447,439.192,458.387,594.640,404.838,934.225,354.000,544.406,49.403
375.995,1153.322,612.954,357.599,544.011,427.455,438.946,411.202,404.957,558.520,534.975,804.310,331.088,393.769,477.330,630.770,395.524,907.000,297.093,529.306,48.786
382.005,1144.692,610.720,365.527,515.753,477.364,452.378,417.128,431.043,629.262,522.975,771.802,331.842,456.173,504.927,647.395,419.081,918.950,308.070,542.478,47.141
375.792,1164.172,639.218,347.069,492.888,451.782,466.000,428.915,435.686,606.530,527.419,731.807,329.702,437.837,452.712,685.675,393.362,792.525,336.000,531.321,45.661
360.814,1172.985,641.572,351.377,499.472,475.745,465.874,424.245,424.779,607.020,531.981,754.422,355.246,420.769,476.194,726.320,398.789,789.075,335.651,537.491,46.420
345.842,1168.784,653.076,364.030,480.112,440.327,454.730,397.777,434.507,604.188,517.419,717.706,326.070,436.663,517.073,701.465,389.703,789.175,346.930,530.820,46.141
379.230,1149.678,658.332,357.259,456.596,441.236,467.658,367.798,452.993,593.604,530.669,688.492,345.833,417.635,469.817,749.315,398.822,723.350,312.023,524.228,45.010
363.765,1134.418,710.374,351.114,490.944,498.945,477.937,438.511,466.836,586.396,504.312,728.059,344.860,462.942,478.843,771.125,387.805,727.050,282.000,537.170,45.190
370.601,1186.941,769.713,369.169,514.034,448.618,435.333,405.638,415.414,596.114,515.938,717.984,314.904,439.644,455.079,806.780,387.341,674.100,334.488,534.623,48.244
372.426,1152.806,819.650,354.524,457.079,423.109,411.468,418.564,458.357,617.748,543.487,733.620,325.912,416.375,462.806,917.440,414.951,749.225,308.628,545.167,51.034
377.809,1164.154,886.783,365.166,530.270,518.636,446.351,407.277,427.657,599.955,538.663,710.850,338.816,431.740,468.911,1012.345,400.211,705.500,286.628,558.827,53.254
394.399,1131.535,968.386,341.774,570.416,452.182,432.658,417.809,414.907,579.604,528.631,698.251,327.026,397.000,482.099,1190.480,414.692,623.475,342.302,563.559,58.012
375.896,1123.985,1040.711,347.717,718.360,484.764,442.685,426.830,431.393,585.104,530.888,751.182,308.149,404.365,490.487,1310.905,422.600,677.475,313.395,588.784,64.008
372.760,1145.245,1140.711,360.608,722.090,521.600,430.009,429.819,455.350,572.302,525.138,749.647,334.219,416.942,489.974,1374.480,401.097,616.050,332.860,599.521,67.698
400.383,1153.978,1218.133,361.858,850.034,428.145,472.748,422.989,423.529,640.411,546.200,749.193,336.140,376.202,485.932,1463.095,419.011,593.450,290.535,612.209,74.179
370.448,1132.319,1311.741,346.407,827.382,444.709,458.423,402.064,435.693,601.050,511.100,732.781,335.500,415.048,468.984,1427.405,409.730,546.350,331.558,605.721,74.636
390.339,1133.989,1332.056,351.096,783.618,508.091,468.919,436.628,427.564,604.901,517.306,729.209,338.816,408.058,459.665,1406.375,421.027,590.300,341.163,613.112,73.253
385.585,1147.040,1376.437,363.199,825.483,538.945,445.459,406.085,423.464,596.376,519.869,722.449,351.939,426.894,434.330,1408.900,415.843,651.675,326.256,619.275,75.367
375.617,1117.788,1351.399,367.304,822.764,554.673,469.459,395.617,443.743,603.040,493.012,732.658,350.746,421.529,472.147,1341.010,435.092,541.825,291.860,609.541,72.249
386.219,1151.165,1346.755,363.780,830.213,588.436,434.955,418.032,412.750,626.079,529.144,733.198,330.263,428.596,469.120,1377.790,412.946,579.650,302.930,616.949,74.009
377.191,1165.022,1323.006,368.470,778.112,595.473,456.423,423.926,393.050,619.356,508.994,707.957,329.737,388.933,488.712,1331.220,404.946,601.525,286.279,607.807,72.389
372.973,1123.256,1273.369,367.593,806.202,543.927,456.063,409.191,416.900,609.386,530.169,740.048,321.851,376.173,453.304,1339.760,424.022,525.250,314.070,600.185,70.774
390.126,1156.707,1278.855,367.434,811.506,587.036,426.468,426.755,415.279,612.851,496.144,697.920,314.711,419.269,486.565,1227.155,398.103,544.300,290.163,597.229,68.392
399.393,1142.729,1221.504,369.006,792.348,538.564,421.000,409.489,433.393,607.307,511.831,691.588,342.509,416.163,480.000,1209.180,435.519,509.350,316.140,591.948,65.053
371.169,1144.476,1175.950,368.660,792.944,543.691,452.550,435.702,433.779,602.203,531.419,728.043,324.623,467.154,470.126,1166.360,407.184,501.250,340.558,592.518,62.634
412.126,1132.245,1188.931,369.916,685.011,644.673,459.135,424.309,426.714,614.401,538.538,744.743,334.921,392.115,474.110,1210.280,405.211,502.850,285.860,591.899,64.026
382.197,1160.817,1125.426,363.361,736.000,542.527,452.649,419.394,411.429,554.371,515.438,700.193,326.491,430.971,452.838,1124.560,402.870,464.000,316.628,572.745,61.123
374.541,1168.421,1099.850,369.184,677.157,533.727,444.676,427.979,413.957,594.797,529.987,701.743,350.482,396.250,475.707,1162.420,391.919,490.750,348.791,576.439,60.797
380.743,1170.000,1076.695,360.494,668.337,568.636,466.712,438.245,451.971,599.876,514.900,731.059,344.088,412.163,476.424,1162.185,403.643,460.825,276.721,577.038,60.880
381.847,1149.832,1053.333,364.033,692.596,591.673,486.613,427.319,403.686,578.906,491.663,735.364,325.114,413.558,460.236,1148.860,394.265,454.625,297.628,571.113,60.046
379.000,1131.447,1022.405,370.021,667.045,532.018,455.775,418.989,422.057,607.406,498.125,715.487,332.272,423.500,469.749,1127.095,412.989,536.475,297.163,569.422,57.445
358.787,1124.674,996.661,343.211,630.652,546.418,471.495,409.330,413.843,575.955,526.400,713.385,320.368,396.452,437.482,1070.475,392.432,494.025,346.093,556.218,55.617
375.322,1099.458,997.680,343.205,664.843,535.891,468.378,415.926,429.207,606.153,507.625,709.444,345.684,407.125,467.016,1145.665,396.768,482.500,309.093,563.525,56.809
356.077,1142.315,1018.089,369.196,681.629,509.727,453.865,416.564,396.786,616.084,495.656,759.893,350.421,422.413,469.089,1086.640,404.573,509.500,272.953,564.814,57.825
393.464,1140.304,981.197,350.012,635.966,552.800,462.441,409.277,397.964,591.297,484.012,723.230,347.105,415.269,460.681,1059.080,402.908,441.275,345.488,557.567,55.039
369.180,1140.421,929.717,346.786,688.348,556.418,473.081,417.117,416.279,572.347,532.325,724.545,350.842,410.740,444.995,1049.515,405.400,425.100,288.558,554.827,54.765
368.219,1106.630,896.552,349.373,625.247,503.000,447.360,431.372,434.379,594.545,511.762,730.882,338.561,447.038,445.262,1027.475,409.686,509.450,344.698,553.763,51.102
383.585,1149.326,913.734,357.452,632.247,538.891,479.000,411.330,424.486,626.802,505.594,722.187,359.360,430.712,458.241,1022.540,394.514,430.850,310.488,555.334,53.108
376.546,1154.733,886.060,344.084,606.011,474.327,470.162,417.617,407.964,602.104,502.375,714.749,317.754,434.683,463.162,1067.740,402.978,533.650,315.558,552.224,54.079
379.995,1156.007,862.317,357.738,644.966,494.400,454.514,419.521,432.086,641.347,518.188,739.428,342.184,439.894,458.686,1032.520,394.205,499.850,296.814,556.035,53.018
385.874,1144.989,837.800,337.081,620.730,523.055,446.901,391.255,411.029,559.391,498.962,723.396,339.351,424.356,423.660,1003.740,388.173,496.375,323.302,541.022,51.667
373.945,1113.861,772.446,331.042,572.124,469.582,431.955,381.340,400.071,555.188,466.550,721.963,331.851,391.865,438.717,969.050,370.492,465.300,290.674,518.317,50.011
362.934,1105.912,774.338,353.464,573.955,530.091,433.063,403.021,421.771,616.748,508.194,741.374,321.202,415.990,463.895,967.560,384.746,516.000,314.953,537.327,48.844
385.087,1151.853,761.961,347.386,606.629,468.709,450.261,423.872,405.636,578.500,488.400,733.021,327.211,410.490,464.319,954.125,369.995,583.475,328.767,538.931,49.650
363.432,1132.399,743.852,352.738,583.629,499.255,480.820,410.926,414.179,615.208,471.294,736.390,351.333,423.231,425.702,972.480,399.627,549.550,298.721,538.146,49.219
383.366,1165.897,758.197,350.307,570.596,505.545,451.099,411.894,415.300,590.020,515.462,758.952,333.140,392.413,440.890,874.340,401.568,543.400,320.837,535.959,48.409
367.514,1139.813,704.506,352.298,531.989,475.218,462.234,385.181,385.979,594.856,508.825,779.460,334.140,397.798,440.246,922.450,384.222,540.625,299.000,526.650,49.061
372.973,1170.795,700.003,366.298,525.539,474.436,437.189,420.372,419.436,602.426,489.337,741.957,335.570,396.279,438.372,919.500,409.578,568.775,295.651,530.762,48.963
392.869,1177.784,663.281,355.539,517.191,492.473,441.225,435.617,414.186,579.832,496.275,749.369,301.518,407.529,442.136,905.745,385.303,577.950,300.953,528.251,48.862
373.508,1149.117,655.626,348.539,530.843,509.073,454.883,416.628,398.236,581.450,488.631,756.524,328.623,419.692,453.963,874.685,402.978,622.225,303.674,529.942,47.124
393.738,1130.810,643.023,367.675,526.225,477.382,469.937,436.745,422.250,598.282,493.306,772.230,339.009,406.519,430.555,818.435,387.908,758.650,311.395,536.004,46.317
377.754,1169.861,632.945,361.346,516.888,434.764,455.036,415.181,408.400,614.545,504.006,835.856,317.439,421.981,433.948,793.745,372.427,798.400,303.233,535.145,49.910
358.847,1156.579,610.213,357.395,531.539,441.073,433.252,381.436,419.750,590.347,465.344,770.246,303.500,401.740,419.476,790.310,380.692,777.725,311.767,521.117,48.600
387.273,1161.780,616.783,363.277,513.753,442.982,464.342,398.883,419.936,642.307,515.337,717.086,320.553,406.606,442.592,754.160,377.946,863.225,309.953,532.567,48.340
361.574,1156.832,597.038,342.506,483.787,458.891,455.568,411.606,411.029,612.035,511.106,741.529,340.500,374.548,428.105,711.480,405.130,902.275,256.930,524.340,49.518
371.557,1129.473,594.020,343.431,472.809,432.182,425.333,419.840,395.271,585.683,492.694,782.807,340.351,413.558,421.785,682.015,376.514,776.375,286.000,512.721,46.134
367.689,1138.081,583.990,346.175,489.427,454.182,440.315,389.691,411.714,606.604,497.087,772.337,323.105,374.115,412.628,656.450,377.254,753.125,286.256,509.486,46.154
369.005,1184.634,578.728,360.437,508.337,465.000,457.631,416.745,413.400,607.837,516.325,741.091,312.947,417.635,427.419,632.765,392.216,754.525,350.279,521.419,45.698
378.721,1146.029,587.783,349.913,460.663,460.764,454.919,409.617,426.857,603.653,498.100,749.818,310.070,420.952,438.921,623.815,379.692,810.225,339.977,518.447,45.438
381.153,1129.143,593.325,354.563,502.820,474.436,429.784,446.489,398.829,616.347,487.900,762.861,322.088,387.356,445.010,599.895,383.632,800.775,276.698,515.427,45.519
372.443,1136.597,572.085,352.889,492.472,444.545,483.495,448.489,407.450,598.876,478.956,798.209,341.851,430.702,424.084,619.650,389.422,925.425,302.605,527.381,47.949
355.432,1148.330,567.177,352.970,480.910,459.145,457.225,419.426,416.643,605.569,508.212,788.727,331.781,425.644,417.560,611.330,414.459,853.750,293.558,521.466,47.033
383.634,1161.824,583.691,353.491,491.326,476.273,453.658,391.149,416.921,606.381,484.231,777.840,327.842,407.000,451.419,617.890,380.389,749.050,300.814,516.570,45.752
380.885,1170.571,563.679,342.018,484.629,476.055,451.883,410.500,392.171,600.416,500.575,792.273,329.781,419.721,406.052,573.690,397.849,784.600,302.698,514.739,46.692
375.033,1117.872,573.230,355.181,464.506,483.382,458.955,425.106,390.871,623.569,491.544,807.658,327.632,401.615,424.565,577.380,407.941,807.000,321.814,517.624,45.094
356.344,1180.319,575.725,338.861,504.225,465.964,460.577,404.511,408.721,583.099,519.794,810.075,339.807,391.106,415.209,577.730,377.135,825.925,311.233,518.229,48.243
359.399,1160.952,568.998,338.642,474.843,516.491,467.910,421.223,426.779,606.213,537.837,759.390,319.202,403.981,412.890,575.310,392.762,774.950,299.535,516.700,45.825
368.344,1112.597,559.849,349.045,513.955,510.436,469.261,410.968,423.864,577.975,494.875,798.080,327.789,397.519,400.277,569.550,365.265,733.000,281.628,508.646,44.115
371.169,1112.601,555.178,352.319,463.169,468.782,475.640,426.979,411.414,594.233,498.831,829.075,337.746,395.058,421.571,582.620,380.497,818.325,287.140,514.860,45.794
399.956,1117.905,559.194,373.416,499.326,425.855,478.514,430.160,433.179,600.450,500.538,777.743,338.640,422.692,421.513,544.800,408.486,683.950,300.093,511.390,41.900
379.612,1128.853,560.846,359.620,485.820,435.564,502.081,399.479,400.300,594.485,525.081,808.813,332.026,420.173,434.031,600.995,410.054,685.525,283.744,513.005,43.968
377.530,1133.520,558.530,386.952,481.933,460.691,437.514,423.255,409.986,601.149,510.725,809.882,323.614,394.106,405.524,575.170,383.195,665.125,319.465,508.309,43.649
369.967,1169.092,567.142,430.660,469.978,516.527,442.712,422.894,409.107,626.748,505.194,820.107,322.289,418.635,420.963,596.195,401.481,690.675,325.302,522.404,45.026
384.601,1179.842,558.259,499.955,470.820,495.200,440.207,382.766,414.943,596.040,499.044,794.422,332.395,391.481,437.230,630.720,423.649,731.350,300.093,524.369,45.555
374.842,1137.707,577.133,588.997,479.910,467.927,496.775,428.234,403.564,623.243,482.262,813.396,342.281,387.365,425.016,635.125,365.638,600.500,320.279,523.694,43.307
356.803,1170.227,559.347,718.364,477.607,525.218,467.532,417.670,417.579,589.599,506.831,804.963,310.930,377.481,425.565,651.840,383.751,608.175,280.419,528.942,46.323
358.650,1185.333,565.151,790.346,475.157,505.182,460.703,403.532,436.979,597.079,519.356,836.257,326.000,382.481,419.649,643.720,382.908,599.525,283.791,535.358,48.075
386.284,1093.824,555.889,824.422,487.135,534.491,479.153,392.319,405.636,571.995,481.644,786.155,352.763,387.827,429.707,636.945,378.022,524.450,308.860,527.238,43.385
357.240,1140.498,569.299,846.795,470.539,566.873,443.054,417.670,441.850,576.109,500.512,776.144,334.228,407.904,415.759,661.540,387.681,544.975,280.279,533.629,46.096
361.913,1105.553,545.758,833.702,541.236,607.564,522.820,412.670,386.100,608.183,502.319,790.492,346.193,393.750,428.628,656.370,367.859,528.850,316.860,539.833,44.531
368.568,1163.304,556.669,785.148,584.809,647.564,473.757,412.287,380.914,592.713,483.087,791.171,357.158,384.817,431.361,708.340,365.951,545.200,289.814,543.296,46.996
356.858,1153.670,546.573,854.437,578.090,710.182,492.441,406.872,409.600,559.797,518.131,786.289,342.719,411.125,436.675,704.925,379.341,504.725,304.116,550.346,47.428
366.792,1118.810,563.860,817.446,661.303,791.782,486.964,411.383,406.486,566.762,550.756,778.471,337.219,375.798,421.686,734.260,381.400,516.550,287.907,556.612,47.642
362.383,1118.370,548.383,779.904,749.169,706.091,545.694,397.883,409.221,587.733,487.094,795.524,318.316,388.702,426.743,787.540,386.200,442.300,314.163,555.337,47.909
348.486,1088.110,542.606,754.584,810.416,800.927,595.009,390.404,388.379,559.668,457.881,795.471,347.132,398.356,437.073,834.005,367.162,453.225,320.744,562.613,49.238
388.732,1176.029,550.649,736.187,847.202,899.545,646.955,390.011,399.664,604.777,455.250,788.118,331.447,395.894,426.236,922.910,355.130,467.750,306.558,583.634,55.145
356.268,1161.791,555.238,748.277,966.764,908.891,685.892,391.606,397.200,586.847,482.950,805.984,349.605,405.913,434.010,1065.035,359.632,533.200,324.837,606.313,59.045
368.536,1150.883,573.926,755.172,990.337,995.927,732.811,409.777,400.036,593.683,480.306,852.219,352.263,393.067,423.775,1185.835,385.443,484.550,296.488,622.370,64.097
369.454,1131.370,543.419,732.084,965.337,942.818,731.838,394.223,387.671,593.871,502.031,820.369,359.474,407.663,424.215,1297.530,367.168,485.825,296.070,618.549,65.219
358.115,1101.161,533.334,724.431,909.247,903.709,672.189,414.617,376.829,574.054,502.531,856.390,378.632,384.615,430.110,1400.395,357.681,494.200,311.767,614.948,66.499
365.683,1153.432,552.343,687.494,1025.551,968.055,705.135,410.032,406.350,565.178,523.444,789.963,385.474,430.067,427.801,1417.425,373.189,464.300,296.419,628.807,69.315
360.617,1132.011,543.518,677.943,1032.326,1013.055,669.360,414.191,409.157,585.332,509.137,796.390,413.193,393.721,431.356,1420.060,354.573,504.925,298.047,629.416,69.671
340.000,1134.099,550.976,686.741,957.719,979.236,677.712,414.564,394.250,597.881,503.306,811.952,441.526,400.327,403.393,1390.475,350.919,488.650,314.907,623.086,67.518
377.973,1170.505,569.736,696.030,997.034,916.364,671.802,445.309,398.914,580.262,491.144,827.679,433.193,392.308,423.257,1407.670,370.816,470.425,302.814,628.591,68.073
379.454,1135.396,547.779,667.410,1006.180,913.909,634.955,373.521,431.800,613.391,499.325,805.176,481.368,377.365,414.178,1313.310,383.508,460.150,350.488,620.456,63.748
377.388,1129.857,550.480,675.352,873.719,904.418,632.928,406.383,396.050,579.312,498.075,806.428,491.018,365.827,429.031,1300.410,371.795,518.400,320.488,611.966,61.385
361.552,1178.498,557.184,643.407,940.888,985.364,610.270,392.426,410.300,550.594,509.019,823.647,514.026,389.413,435.398,1313.810,374.670,441.350,286.116,616.733,65.681
361.809,1104.187,552.957,648.340,944.607,853.055,622.955,388.532,407.914,581.673,496.644,878.209,537.272,397.038,430.377,1288.600,365.649,481.475,293.349,612.350,61.761
382.831,1165.110,543.149,620.024,990.483,820.236,586.748,416.415,403.864,558.609,463.806,794.802,544.754,367.913,405.136,1211.195,358.595,529.350,292.047,602.898,60.654
342.962,1111.088,541.407,622.518,937.000,815.036,609.955,401.989,394.764,588.871,498.875,815.337,644.842,397.538,426.414,1239.255,362.054,517.400,266.023,607.017,59.662
382.246,1143.418,540.828,616.310,910.472,787.364,552.486,421.628,393.064,560.465,464.950,821.684,582.561,400.058,420.948,1204.385,367.778,481.525,293.302,597.130,58.213
349.000,1104.938,537.142,578.470,849.573,811.382,535.369,383.926,393.700,568.525,477.131,852.856,592.553,365.885,425.079,1147.825,369.724,468.075,270.326,583.236,56.738
381.251,1152.231,555.168,582.913,851.326,748.327,552.523,399.234,380.643,551.921,450.081,809.241,550.781,372.087,415.681,1131.185,358.984,462.275,286.116,578.525,56.117
374.115,1135.971,537.498,608.373,778.955,780.655,537.495,382.787,389.086,573.099,496.600,802.561,620.623,415.933,432.246,1156.935,389.800,476.750,288.767,588.329,54.727
388.918,1153.355,557.995,606.774,823.225,717.509,517.946,409.106,406.243,598.772,498.256,833.668,631.404,391.077,417.602,1126.705,366.843,481.175,265.488,589.056,55.082
368.847,1154.681,555.436,595.401,836.966,722.200,484.045,422.840,419.250,575.525,495.019,814.444,570.807,401.279,426.586,1116.295,360.778,450.000,342.860,584.908,53.875
381.727,1113.062,537.164,601.114,809.247,649.182,473.802,402.394,418.964,578.802,471.700,810.545,578.263,395.500,410.723,1107.210,379.432,494.050,284.930,573.569,52.401
388.770,1130.458,545.037,563.684,740.326,655.491,439.577,425.383,407.700,567.436,513.350,786.027,567.754,390.144,396.874,1152.475,361.800,458.700,302.558,568.081,53.334
383.164,1159.158,551.847,562.009,772.360,641.564,464.622,374.872,429.800,599.446,484.544,853.465,580.912,375.865,407.838,1112.335,377.638,464.250,279.023,572.353,54.616
382.984,1087.733,547.931,544.639,708.809,592.709,444.847,383.298,396.193,567.916,473.625,815.888,541.070,419.442,433.435,1108.375,378.211,430.925,260.884,553.627,51.380
357.803,1106.780,558.934,546.470,693.281,509.873,441.523,412.596,416.329,569.089,497.525,817.091,482.430,388.721,413.089,1124.310,371.032,478.300,318.953,552.849,51.614
400.339,1140.084,558.723,531.578,652.258,546.636,440.901,421.681,385.200,591.243,527.862,783.412,459.351,377.558,430.550,1065.285,370.827,477.925,291.465,550.151,50.360
386.137,1114.121,533.981,537.792,637.966,522.527,444.577,426.404,374.079,559.218,510.931,781.856,471.956,377.433,431.586,1045.205,359.741,490.500,261.256,540.382,49.461
399.978,1140.659,547.398,544.220,617.416,481.655,438.090,408.266,396.643,573.718,517.362,815.171,416.579,409.298,442.681,1006.385,380.649,481.425,328.279,544.520,48.469
399.339,1117.850,553.952,520.256,542.517,454.018,446.396,397.894,400.450,570.272,535.144,815.775,404.754,393.942,487.173,1038.005,376.151,493.700,256.093,537.036,49.567
362.120,1181.571,557.778,512.768,528.618,514.000,451.081,427.713,382.250,572.550,503.525,808.807,413.193,411.606,533.419,999.425,363.346,494.750,276.442,541.840,50.249
369.984,1128.414,549.883,487.654,519.416,468.855,426.559,391.596,407.000,578.550,491.181,782.695,377.833,409.154,550.251,973.605,369.384,454.475,317.302,529.147,47.489
381.164,1147.883,552.293,487.533,490.584,467.382,408.369,385.851,395.921,574.931,501.738,853.235,346.456,400.731,572.382,992.650,380.351,462.075,313.116,532.350,50.283
345.563,1122.066,555.139,442.027,450.921,493.164,415.162,436.436,372.271,527.876,492.587,841.182,362.921,394.548,607.890,959.145,370.443,480.550,335.186,526.583,48.459
366.727,1112.872,539.737,447.669,477.270,472.782,426.928,414.617,404.129,586.530,486.225,820.107,328.868,397.365,647.466,854.370,371.054,430.325,347.744,522.778,45.667
363.536,1109.484,541.900,436.045,503.831,432.309,410.360,397.128,364.879,558.005,485.425,779.690,323.333,374.327,584.644,908.135,359.843,482.550,343.349,513.620,46.510
361.306,1118.092,538.067,414.901,463.730,507.091,420.847,397.021,387.314,555.827,491.931,846.701,314.070,386.260,590.052,886.635,371.005,459.525,359.767,519.481,47.079
341.639,1093.740,530.583,401.090,437.573,422.000,428.901,380.223,381.636,524.040,520.106,791.011,296.026,381.760,574.524,889.260,357.335,450.800,487.907,510.008,45.613
369.989,1107.451,540.078,399.364,433.899,453.909,435.883,394.053,382.579,558.708,511.738,801.267,327.053,378.750,570.492,838.775,367.324,482.025,422.535,514.520,44.406
362.525,1113.744,545.594,382.398,448.629,476.327,410.892,394.021,380.514,550.926,517.556,847.134,329.307,383.452,576.916,792.840,360.195,473.225,520.419,519.295,44.645
378.792,1097.377,545.272,357.720,441.292,480.582,424.018,406.606,385.400,552.703,495.137,816.059,318.833,409.125,610.984,835.065,359.114,558.525,457.977,522.662,44.315
368.519,1123.179,541.503,365.262,443.191,473.945,433.333,378.713,399.971,548.688,470.512,805.989,311.079,385.087,546.120,774.320,375.735,481.300,471.721,510.430,43.917
362.574,1142.033,552.954,339.090,459.438,424.236,411.838,391.766,405.421,568.436,497.863,811.487,316.307,389.567,538.393,753.025,372.751,514.600,444.953,510.354,44.850
378.820,1144.117,542.911,328.883,442.371,472.455,441.036,444.798,384.707,526.307,480.325,824.267,285.930,381.808,534.246,702.335,372.665,463.825,409.209,503.211,44.607
369.612,1127.700,546.288,365.892,431.045,421.127,413.432,431.213,391.150,543.564,484.494,831.920,326.982,399.125,542.084,670.620,371.119,467.125,422.093,502.978,43.180
374.683,1135.289,547.910,324.380,457.753,489.291,427.766,405.745,373.271,539.376,499.262,777.551,313.939,426.798,498.063,640.070,348.038,464.775,373.209,495.640,42.846
352.699,1150.114,557.415,361.051,463.157,470.636,433.009,401.585,389.036,591.609,500.038,830.834,323.640,388.327,517.262,631.940,369.530,494.250,364.000,504.744,44.345
370.650,1160.275,549.892,346.066,456.427,465.618,436.243,418.266,376.757,558.525,499.619,883.824,311.307,395.683,484.346,617.650,372.708,481.425,421.372,505.613,45.317
346.044,1094.458,523.339,334.852,420.618,452.491,441.991,389.840,399.664,549.446,491.069,806.594,289.307,383.308,473.754,599.810,370.946,486.850,384.581,486.261,41.801
342.557,1157.473,541.175,354.440,439.034,431.545,402.234,404.904,400.964,552.149,513.431,789.396,318.614,384.538,457.545,619.885,373.470,451.100,367.465,489.575,44.026
371.585,1130.509,546.127,342.648,475.719,423.018,410.703,397.681,404.471,554.069,468.075,789.877,299.912,375.615,469.581,571.175,369.778,468.575,351.674,485.305,42.768
354.672,1117.579,544.295,334.452,463.292,425.473,416.901,397.511,381.129,552.010,469.181,781.070,302.982,351.519,425.356,586.835,377.914,468.925,355.140,479.276,42.617
350.497,1118.315,541.194,325.726,440.101,458.727,451.216,403.181,363.786,555.342,487.944,810.171,316.596,383.962,453.225,557.750,365.032,434.025,356.209,482.789,42.822
359.339,1105.029,551.514,337.651,473.371,402.545,437.459,358.596,385.793,541.995,474.494,776.283,304.316,402.981,454.791,576.085,355.059,536.150,342.302,482.934,42.038
356.246,1133.374,554.103,336.913,430.483,405.582,436.892,408.734,389.471,547.673,503.625,793.316,299.746,394.250,418.754,616.060,368.335,447.400,313.070,481.791,43.973
359.443,1097.696,552.765,351.617,431.124,445.218,433.063,403.479,385.786,559.698,466.825,796.342,298.632,434.423,427.346,589.055,361.741,505.075,328.372,485.668,41.829
