0007-0009,0022-0023,0037-0064,0001-0070-0060,0049-0080,0061-0081,0064-0093,0039-0090,0049-0096,0065-0111,0086-0112,0106-0122,0124-0109,0108-0046,0105-0025,0100-0012,0079-0020,0047-0003,0125-0015,Average,Err
455.519,308.029,331.559,262.651,294.438,261.273,267.387,335.277,317.293,289.030,315.594,473.198,413.316,771.038,550.372,293.215,432.919,268.225,367.233,368.819,28.431
463.197,315.179,334.782,270.958,290.573,276.127,267.171,377.309,335.650,290.782,323.269,437.299,402.114,727.337,599.864,280.900,408.114,255.875,373.256,369.987,27.178
474.984,310.974,332.173,271.250,289.697,260.327,257.838,329.074,331.886,286.926,310.644,458.850,418.956,730.404,564.073,286.175,396.757,253.050,353.930,364.104,27.306
466.514,324.718,332.693,266.105,293.865,262.418,258.351,367.223,331.079,281.510,327.725,452.043,401.018,702.577,544.173,292.445,427.643,265.200,345.442,365.407,25.443
473.934,312.004,335.617,267.530,292.303,272.273,269.523,319.032,324.714,287.178,313.669,470.893,382.816,698.567,547.241,287.140,398.254,259.825,354.767,361.436,25.491
459.328,303.179,327.451,269.548,280.000,261.964,258.414,360.830,330.886,290.861,318.562,485.032,391.289,707.125,555.445,289.460,424.308,262.425,397.907,367.053,26.339
467.617,316.560,330.886,270.864,301.798,267.691,268.270,357.904,339.693,291.035,312.456,469.487,405.184,739.327,529.440,289.220,428.919,263.075,386.047,370.288,26.550
467.541,314.410,337.277,268.669,281.517,263.164,265.604,343.660,332.600,292.005,326.656,447.626,372.105,751.106,518.215,289.750,424.173,250.525,385.140,364.828,26.876
500.230,308.864,339.561,268.503,292.685,281.291,260.351,375.702,311.586,291.658,326.469,480.856,368.123,720.240,556.560,294.240,443.281,268.150,378.721,371.951,26.864
484.153,311.352,339.601,274.744,291.213,259.873,265.297,344.489,330.479,286.589,309.831,473.963,382.307,733.048,555.979,296.345,418.946,257.825,407.837,369.677,27.234
487.612,318.469,341.288,272.768,301.427,267.491,265.387,346.202,327.750,286.540,319.819,462.882,375.140,704.837,530.607,300.105,424.249,261.350,394.116,367.792,25.320
478.770,308.110,338.192,278.295,296.000,259.345,271.523,347.702,315.450,305.748,321.675,458.850,378.026,675.673,531.298,290.940,432.876,266.750,383.209,365.181,24.144
499.678,310.648,337.114,273.108,289.607,257.600,269.261,371.426,326.621,288.139,321.975,481.920,363.640,751.962,550.152,293.095,447.314,260.200,391.116,372.872,28.152
472.776,311.751,336.150,275.316,285.101,271.818,272.468,361.798,342.457,291.332,319.575,474.861,354.053,751.135,548.691,286.140,438.459,248.925,383.977,369.831,27.600
457.623,303.919,339.184,279.286,299.910,267.382,264.297,366.340,329.150,301.361,318.613,463.572,359.105,772.596,527.052,288.600,440.384,267.375,393.349,370.479,27.608
471.546,316.905,333.039,275.762,295.022,273.891,263.342,359.128,342.929,283.094,331.125,479.102,354.807,730.106,551.958,292.600,431.686,259.075,370.628,369.250,26.658
479.525,316.374,343.618,275.536,302.663,277.291,264.946,350.362,335.321,298.886,319.306,507.433,368.088,711.019,537.937,302.235,423.146,260.650,331.116,368.708,25.897
484.388,320.557,339.586,282.292,292.573,274.218,268.730,370.415,344.229,301.262,328.500,503.594,369.772,740.654,563.607,291.460,438.757,257.700,397.767,377.372,27.482
501.497,311.480,336.401,271.346,283.798,254.945,260.099,361.383,346.343,303.569,332.044,474.037,376.746,718.048,560.958,291.700,423.562,278.725,415.930,373.822,26.757
476.858,311.304,342.247,272.783,301.303,267.709,266.748,355.798,334.664,297.460,349.350,479.877,364.588,739.096,567.126,293.565,439.124,265.475,355.907,372.683,27.189
491.366,308.597,340.294,275.765,299.719,263.309,270.829,395.638,334.329,296.069,316.544,481.540,385.053,764.740,565.513,286.280,466.184,268.575,366.907,377.750,28.673
508.328,317.916,340.916,277.151,291.775,257.945,261.622,381.468,330.421,306.020,344.587,513.011,369.737,755.712,562.843,285.205,448.859,252.625,355.930,376.951,28.878
468.213,319.322,346.552,282.780,290.551,273.273,266.748,355.383,328.686,301.302,348.194,495.706,400.193,738.212,586.827,295.525,443.784,259.325,360.814,376.915,27.627
469.290,315.923,345.002,278.645,290.562,266.618,262.811,338.085,329.629,306.099,320.856,514.401,414.702,761.615,611.832,294.350,448.032,261.750,377.512,379.353,29.587
473.672,318.571,345.065,281.157,301.573,289.273,265.198,349.649,324.300,291.455,325.019,494.824,391.614,748.471,587.942,288.160,448.097,261.325,390.395,377.672,28.121
504.328,330.099,342.932,282.259,304.382,269.236,266.279,360.043,342.179,302.183,343.906,486.246,414.430,760.644,589.607,296.110,431.562,257.125,330.907,379.708,28.706
483.874,317.205,336.355,278.494,289.674,279.745,271.027,388.181,330.364,298.866,330.188,494.364,405.895,802.337,567.455,295.455,439.578,265.875,411.233,383.482,29.789
487.672,322.736,344.483,276.370,288.067,277.636,262.577,341.181,321.900,319.059,323.269,495.385,425.088,787.635,593.251,299.255,441.773,269.200,393.930,382.656,29.823
491.967,313.905,338.323,281.690,291.640,282.091,265.703,362.447,334.386,313.411,328.125,481.406,407.833,723.125,614.665,291.255,436.335,256.350,372.698,378.282,27.774
485.361,314.861,343.005,275.858,289.989,272.582,256.748,349.628,359.457,315.050,325.587,509.471,417.772,778.673,582.728,284.145,433.778,273.725,367.558,380.841,29.429
510.197,321.630,342.533,283.012,294.775,262.164,261.342,350.883,339.707,311.124,337.856,499.888,407.018,758.010,600.377,284.595,438.411,258.375,417.488,383.125,29.326
476.432,327.824,344.196,285.925,300.966,266.600,263.369,378.213,323.400,310.223,334.887,491.759,419.175,818.183,626.565,294.215,427.686,260.450,353.884,384.419,31.404
499.071,321.216,346.702,287.205,292.292,269.418,258.036,378.681,334.357,312.965,331.606,498.930,412.719,791.846,624.173,289.370,461.362,274.900,428.302,390.166,30.769
491.093,325.311,339.348,285.608,291.213,258.364,262.063,363.830,368.007,311.936,322.806,525.567,427.096,816.490,611.681,287.555,437.157,253.150,371.256,386.817,31.819
495.880,321.919,336.980,295.527,303.618,260.982,262.261,346.745,338.807,323.455,337.038,526.898,434.798,758.933,611.911,302.830,433.519,265.525,391.907,386.818,29.334
506.399,318.941,341.405,286.488,285.652,269.109,267.739,353.851,344.379,323.099,343.944,515.267,422.325,716.750,623.073,291.090,429.416,258.025,378.116,382.898,28.239
503.497,316.179,347.929,291.470,288.640,264.145,262.937,361.298,347.257,309.926,345.119,532.561,445.842,734.125,592.068,289.040,467.551,273.600,368.395,386.399,28.626
501.825,325.147,348.200,287.611,289.034,273.945,263.550,350.074,341.129,318.223,331.906,533.235,425.868,779.269,658.387,289.540,444.243,270.550,364.628,389.282,31.333
494.033,317.190,348.417,292.849,304.438,276.618,272.775,341.096,332.421,323.421,334.569,523.754,431.728,761.096,645.037,288.585,440.173,257.850,406.279,389.070,30.112
474.710,325.117,342.289,290.584,284.360,273.255,260.802,374.064,333.450,317.050,331.456,528.433,424.614,780.010,631.309,284.255,441.897,263.925,405.186,387.724,30.591
501.011,328.081,353.424,293.039,290.236,270.855,261.892,353.915,335.900,315.599,334.119,543.043,437.965,780.962,654.047,288.900,457.670,263.800,402.605,393.003,31.551
494.508,324.766,339.879,301.006,298.258,282.218,268.559,367.596,340.057,318.317,326.844,524.439,422.518,784.567,646.602,292.465,431.903,253.600,425.721,391.780,30.881
528.989,327.659,347.904,294.952,307.685,273.491,262.459,371.106,354.321,317.450,317.456,539.813,446.395,787.202,670.429,278.355,454.811,255.700,395.023,396.379,32.392
494.175,322.114,349.236,295.030,317.483,256.655,261.288,376.809,342.964,323.832,335.319,528.995,449.018,784.490,629.508,291.110,460.259,277.800,390.767,394.045,30.612
499.891,317.194,341.475,296.274,289.416,275.345,259.081,373.585,353.886,317.876,328.950,549.412,424.140,780.971,634.126,277.480,463.038,280.650,406.907,393.142,31.071
494.754,314.652,344.117,293.873,299.562,257.855,265.135,389.223,340.893,314.777,340.169,528.642,449.044,725.837,633.126,286.040,437.265,258.000,373.302,386.646,29.063
508.492,324.015,343.999,293.292,301.933,278.473,270.910,409.553,340.757,323.356,335.056,543.492,426.561,800.577,625.199,288.070,454.573,268.475,378.302,395.531,31.234
505.077,324.744,343.892,307.045,302.831,281.255,268.342,390.149,344.421,337.757,337.456,546.952,466.219,794.856,664.042,293.745,431.746,253.550,424.791,400.993,31.854
492.049,333.011,349.139,304.331,287.461,283.400,259.955,360.660,329.036,334.906,333.056,552.968,451.939,768.048,631.414,298.540,450.108,262.000,385.674,393.037,30.331
492.082,326.396,343.807,298.506,303.989,265.745,266.703,377.234,357.036,331.436,336.025,553.021,438.947,807.183,681.660,294.570,467.730,259.000,413.628,400.774,32.841
507.814,340.531,350.192,304.861,299.652,267.164,261.523,364.968,358.736,325.980,326.538,546.888,435.789,774.385,662.141,291.580,450.497,260.250,404.744,396.539,31.260
505.328,332.260,346.455,302.795,307.225,270.982,262.333,376.553,333.343,327.436,343.644,539.781,438.193,769.567,647.853,297.635,480.022,262.925,411.721,397.687,30.705
506.847,319.106,346.466,308.714,307.393,258.909,264.018,364.298,353.779,329.163,330.081,545.182,447.193,772.346,648.094,292.325,458.870,264.750,367.767,393.963,30.988
509.765,330.674,347.961,305.639,305.348,266.255,264.144,395.660,355.221,336.926,344.981,543.123,435.579,799.019,614.948,285.155,451.378,262.425,376.116,396.333,30.916
511.760,323.963,350.572,298.611,312.191,266.982,261.883,394.702,355.900,324.233,340.150,555.684,431.772,776.115,660.859,292.495,437.054,264.075,367.488,396.131,31.302
504.628,324.297,353.267,289.241,297.944,274.982,270.865,374.968,335.114,327.322,337.800,543.679,400.842,759.394,634.974,287.005,454.530,274.475,351.744,389.320,29.982
499.945,325.729,351.410,310.428,296.640,274.691,269.234,388.309,353.993,331.505,347.775,558.134,396.000,793.904,657.346,297.615,475.459,262.425,412.977,400.185,31.611
506.525,324.348,353.059,305.593,296.674,273.455,266.099,390.957,340.379,344.757,363.906,580.305,390.956,803.962,653.162,295.895,463.892,270.200,433.209,403.018,32.160
512.399,337.634,352.828,298.672,304.978,269.418,260.640,362.255,372.400,334.455,341.381,555.925,386.649,806.702,652.791,301.300,446.541,250.800,392.930,396.879,32.113
470.202,325.253,349.522,304.241,303.753,282.382,263.189,384.649,355.321,349.649,358.606,555.476,358.395,751.644,655.948,302.050,474.184,270.400,408.209,395.951,29.644
504.596,324.571,353.843,294.175,292.596,268.109,268.766,363.457,345.436,343.272,335.844,551.989,357.974,771.163,659.319,304.940,465.914,280.050,404.442,394.235,30.905
505.410,333.194,351.902,290.524,301.449,274.145,270.297,368.766,333.586,338.163,350.163,574.246,355.263,803.394,643.937,293.380,461.881,254.650,396.698,394.792,32.202
516.672,333.505,352.938,281.325,314.539,264.964,274.486,390.181,345.364,340.658,356.419,570.717,342.965,771.423,632.827,309.725,465.200,257.600,409.233,396.355,30.743
504.749,338.172,356.589,272.358,304.461,264.873,259.865,382.830,348.893,347.277,349.594,572.909,348.096,827.519,640.859,292.935,470.670,262.175,403.326,397.271,33.159
489.978,320.462,350.948,273.774,299.955,281.145,266.054,352.628,349.521,350.921,334.613,592.283,348.430,752.875,638.168,298.500,457.400,265.675,408.512,391.150,30.572
494.104,324.161,355.325,265.395,330.539,278.582,272.081,391.628,348.529,342.644,342.887,552.620,353.561,792.683,651.576,297.250,457.286,262.400,415.302,396.240,31.385
508.727,321.227,353.446,267.392,296.843,271.873,263.225,381.479,348.329,339.129,350.288,557.786,340.974,791.019,690.586,300.230,448.643,269.675,405.744,395.085,32.756
515.787,343.799,353.690,266.611,306.292,271.636,267.550,351.734,353.586,365.619,351.062,548.636,356.684,792.125,627.576,308.715,468.649,275.650,419.977,397.125,30.943
488.251,334.817,358.572,270.380,296.360,280.600,272.027,351.362,359.221,346.361,344.113,577.246,343.579,781.856,661.712,309.145,474.876,258.900,410.209,395.768,31.771
499.202,335.678,359.192,266.099,313.483,264.145,263.108,371.553,345.186,353.861,351.387,588.588,361.193,812.192,651.539,311.550,457.108,261.800,400.721,398.294,32.739
498.754,330.795,353.506,268.940,304.461,268.691,271.883,350.681,349.393,353.960,356.981,565.278,378.474,759.433,606.822,307.360,464.465,266.275,411.744,393.047,29.549
523.421,324.597,357.437,264.557,313.910,267.709,264.459,369.553,346.800,364.351,366.875,565.401,383.088,826.452,638.634,314.255,446.724,253.000,381.953,398.588,32.800
467.142,339.886,357.650,268.295,311.809,273.473,265.973,380.213,327.971,376.099,343.775,615.299,351.482,774.942,634.372,305.345,464.168,281.900,371.698,395.342,31.135
496.749,333.828,355.438,267.596,291.067,264.564,270.856,395.489,350.650,385.158,343.394,581.717,399.219,759.558,650.429,314.810,450.054,263.975,434.535,400.478,30.712
505.907,347.557,359.945,269.467,302.899,277.782,261.207,378.181,340.229,372.975,339.481,598.979,392.412,772.837,633.555,318.210,473.762,259.450,401.907,400.355,31.127
480.902,338.810,359.972,273.033,304.404,276.073,264.766,377.011,339.364,358.881,357.913,596.797,376.061,761.202,660.147,316.315,460.470,259.275,408.349,398.408,30.976
506.339,332.729,364.124,268.235,297.528,269.309,264.946,382.138,340.957,384.129,352.613,615.561,396.719,786.615,621.534,314.615,452.195,281.250,402.395,401.786,31.389
493.962,335.081,360.878,263.530,316.730,272.509,268.631,370.298,334.064,382.025,342.600,637.642,391.333,787.981,644.906,311.665,460.016,256.225,376.953,400.370,32.536
494.350,338.656,367.736,267.735,303.730,269.145,263.613,382.149,356.129,376.064,335.325,611.914,418.675,789.942,671.906,333.620,453.519,270.375,384.860,404.708,32.372
509.301,337.634,364.541,268.482,303.292,275.364,268.171,363.628,359.664,372.723,346.856,630.096,383.693,779.452,644.901,329.595,464.962,257.500,399.023,403.099,31.999
510.508,339.707,363.150,271.596,298.742,275.764,272.180,391.479,352.550,377.965,345.869,660.540,401.746,760.606,631.717,325.850,454.135,262.050,424.860,406.369,31.596
494.760,344.004,362.586,268.654,314.899,270.927,260.982,396.255,369.750,397.426,342.387,648.578,409.868,808.192,650.209,321.970,458.995,263.250,376.465,408.429,33.155
516.454,344.513,361.319,267.349,318.022,286.018,270.973,372.138,358.286,387.975,343.606,651.765,403.535,786.837,629.628,335.325,459.741,271.125,389.977,408.136,31.880
519.158,340.330,365.570,270.753,321.876,275.855,268.090,388.277,339.700,394.802,359.087,677.642,429.158,798.308,648.822,337.045,442.649,277.450,420.140,414.458,33.111
521.344,333.681,372.006,270.422,326.921,286.527,274.252,374.606,338.829,389.139,351.919,683.920,419.140,854.798,649.743,349.970,450.254,274.650,389.372,416.394,35.050
518.995,342.520,375.543,268.142,330.921,272.800,287.640,385.521,363.771,394.416,348.769,696.241,418.596,851.279,639.047,346.655,454.930,270.000,406.628,419.601,34.817
508.825,342.777,379.828,269.741,308.764,269.382,273.892,384.755,349.136,406.688,355.012,700.310,422.632,835.962,657.314,352.020,436.097,261.000,385.442,415.767,35.072
500.825,333.557,373.965,266.949,340.225,280.273,268.432,355.500,351.686,410.856,339.600,695.016,421.763,796.683,649.393,345.600,458.259,259.550,395.860,412.842,33.548
510.497,337.930,378.253,269.476,326.303,275.400,279.045,381.021,357.907,413.619,349.337,677.251,414.614,769.481,652.089,341.680,450.811,276.450,402.535,413.879,31.962
510.787,341.755,380.161,271.084,326.404,272.764,282.000,369.543,351.286,409.109,357.538,747.599,409.289,813.173,630.560,358.285,443.222,276.675,418.512,419.460,34.519
515.880,340.623,384.716,270.633,317.573,274.200,280.279,394.096,354.186,402.248,344.087,719.358,415.491,782.375,680.660,355.235,461.308,281.500,421.442,420.836,33.921
517.754,343.520,387.014,279.934,319.888,283.436,282.982,375.894,352.114,392.010,343.306,766.353,425.526,740.788,662.236,363.240,452.130,263.875,387.163,417.851,33.617
504.464,333.403,387.492,275.313,301.910,275.255,290.919,397.372,340.093,425.183,352.900,784.144,437.956,775.538,655.791,362.955,455.762,265.700,380.674,421.201,35.086
490.044,343.223,393.739,277.699,346.865,276.727,277.333,355.777,357.021,414.356,368.038,744.316,418.833,844.635,643.513,362.490,457.622,268.700,396.535,423.024,35.394
541.475,339.652,397.035,282.937,339.180,281.036,277.306,378.628,354.400,413.837,340.087,737.011,432.851,804.452,668.204,370.670,451.103,264.050,423.581,426.184,34.763
508.273,353.667,396.102,272.473,325.337,279.855,274.261,402.649,349.079,396.015,355.650,831.968,466.447,809.817,652.759,355.705,434.859,271.725,371.698,426.755,37.225
512.011,336.535,396.262,287.488,327.472,283.418,273.369,409.117,351.114,422.485,351.125,851.797,430.947,755.346,640.738,361.200,488.746,265.900,435.349,430.548,36.070
506.011,347.073,408.873,280.542,344.809,279.036,281.622,383.617,356.771,424.594,348.531,830.717,440.184,786.827,654.105,359.740,467.832,279.450,439.302,432.613,36.040
498.650,344.637,404.493,280.834,301.090,269.727,282.604,391.277,356.350,424.812,358.050,851.663,433.851,806.038,661.539,367.625,435.114,273.450,398.814,428.454,37.706
496.530,350.978,403.222,286.654,327.584,282.182,288.072,374.702,349.043,422.733,345.500,885.374,455.368,830.673,672.916,354.450,466.205,250.700,382.209,432.900,39.738
501.126,347.714,421.422,281.401,345.404,280.164,291.523,372.149,338.436,425.653,362.175,841.369,436.658,806.538,688.073,362.375,473.659,282.200,397.837,434.520,37.429
492.601,346.051,416.216,285.901,338.236,289.291,287.027,377.574,349.336,446.015,351.781,889.957,464.474,800.096,679.026,355.480,481.249,260.950,401.349,437.506,38.835
514.388,360.315,425.681,281.988,360.764,285.655,289.081,397.330,359.236,436.163,348.756,913.241,426.930,871.221,687.539,341.405,445.514,272.050,434.930,444.852,41.292
526.273,356.810,427.642,287.892,379.910,285.873,282.126,369.574,345.414,423.074,372.606,911.075,438.833,789.173,681.356,323.790,451.768,272.175,396.605,437.998,39.188
521.650,355.264,437.367,294.265,338.270,280.382,289.847,389.840,357.243,422.218,357.363,904.198,445.289,813.846,643.283,306.405,470.400,266.600,399.581,436.490,39.273
514.169,350.740,441.334,292.994,360.618,283.564,279.009,368.255,365.743,419.673,349.137,912.449,433.456,814.231,644.309,306.780,449.335,284.575,395.186,435.029,39.374
512.142,355.110,443.700,293.744,391.438,293.182,277.324,364.500,376.671,427.064,363.994,939.374,470.947,793.308,668.524,297.170,482.400,268.875,425.279,444.460,40.033
516.311,356.791,452.322,303.325,375.157,283.400,278.730,379.553,362.136,437.505,365.288,952.936,455.561,802.087,667.665,302.705,455.681,266.125,428.907,444.326,40.666
508.077,365.451,463.095,295.678,362.236,293.873,284.459,371.947,356.171,438.837,347.606,938.684,495.491,810.596,664.000,281.565,465.416,275.300,435.256,444.934,40.600
527.077,349.117,466.163,288.157,362.169,290.764,296.306,380.670,360.836,433.347,350.181,932.636,448.219,797.327,674.304,286.020,455.962,266.475,423.326,441.529,40.293
516.678,354.201,483.183,296.690,353.820,293.400,285.820,384.202,355.364,432.995,351.175,962.979,430.184,760.567,671.188,286.590,443.816,272.525,392.930,438.332,40.431
518.869,378.432,492.315,286.054,381.674,304.909,283.288,367.128,351.329,455.460,357.756,986.219,448.123,813.106,665.592,281.575,501.714,257.250,404.395,449.220,42.541
526.011,355.403,496.858,296.985,374.056,285.073,294.964,383.606,345.529,440.213,355.312,968.727,452.377,795.779,679.084,286.790,469.600,280.200,399.209,446.620,41.478
527.716,364.443,501.260,297.271,378.910,312.382,284.387,409.064,354.429,449.847,353.844,973.160,408.500,802.260,675.628,289.775,447.589,277.300,433.279,449.529,41.341
513.765,353.802,524.564,300.651,374.787,304.036,287.739,397.511,354.393,441.064,349.681,953.749,457.465,837.269,683.351,278.060,452.557,271.350,364.884,447.404,42.216
512.454,367.619,521.971,299.286,396.742,299.073,282.063,345.457,368.550,452.134,352.581,997.503,452.061,862.115,678.037,281.145,480.665,275.775,431.907,455.639,44.053
516.049,362.451,525.979,294.208,357.090,289.309,304.333,399.372,351.000,465.569,338.194,1023.786,448.886,806.971,671.052,280.500,470.957,290.325,410.442,452.972,43.543
511.568,365.538,545.824,312.352,385.831,321.909,295.090,402.128,370.471,450.327,356.225,999.326,465.447,812.385,676.079,289.360,456.178,282.275,384.302,456.980,42.197
510.563,346.832,539.520,303.500,383.393,312.691,288.495,388.702,350.514,438.149,358.188,1028.706,471.193,829.587,677.916,284.370,454.865,299.275,408.512,456.577,43.967
530.847,366.161,547.339,299.518,387.348,299.618,289.604,374.234,350.393,465.639,359.438,1040.374,472.632,837.038,696.953,286.195,470.622,310.450,431.279,463.983,44.822
502.011,357.414,540.223,310.033,419.438,282.455,304.450,426.447,346.457,429.446,349.625,1001.561,447.404,841.144,697.262,284.270,452.697,278.850,403.488,456.562,43.638
476.475,363.165,560.408,308.142,405.787,303.909,293.180,400.032,345.393,450.540,359.925,1020.299,438.447,791.048,660.675,283.830,461.038,289.075,428.395,454.724,42.425
511.295,367.842,569.667,319.970,399.438,295.818,284.721,399.043,364.000,466.574,346.988,1003.604,452.368,850.913,705.382,280.985,481.227,285.750,384.535,461.585,44.253
514.552,364.125,575.071,310.178,395.112,308.509,293.550,383.426,356.314,471.936,371.744,1044.465,435.763,845.952,647.518,281.570,453.535,299.600,404.302,460.906,44.481
493.852,367.388,577.478,308.593,441.034,309.709,289.865,372.160,333.550,453.119,365.163,1072.786,430.439,869.962,702.607,291.075,466.270,289.425,405.256,465.249,46.914
520.579,353.769,578.477,320.753,398.303,322.600,289.775,400.021,339.286,457.614,356.950,1004.096,423.798,829.971,720.199,281.255,466.416,303.775,401.512,461.534,43.736
527.415,356.128,580.470,317.575,416.124,316.182,287.009,378.457,350.300,456.020,348.269,1009.701,429.088,861.615,694.869,286.990,481.054,290.100,376.558,461.259,44.647
495.934,364.952,587.098,308.491,418.472,304.745,305.658,398.255,362.021,468.188,360.294,972.155,398.246,804.894,675.827,287.965,475.951,288.450,403.349,456.892,41.324
503.339,367.982,596.264,307.295,421.157,330.073,300.369,373.213,344.957,461.455,354.119,1025.332,400.404,815.683,706.508,281.675,475.097,287.200,401.977,460.742,44.153
530.541,358.733,597.935,309.837,446.258,318.382,286.649,392.638,355.800,458.366,367.244,1044.176,399.763,768.673,682.346,288.480,485.962,290.300,399.116,462.168,43.504
521.077,362.692,599.972,310.223,438.326,296.818,296.757,384.787,348.414,448.351,351.413,1064.449,400.184,803.260,652.613,293.920,463.059,301.325,390.279,459.364,44.675
502.519,365.612,596.864,312.654,463.876,287.945,297.568,393.128,358.529,464.911,357.125,1090.963,380.561,806.029,689.361,287.555,469.432,303.550,394.465,464.350,46.110
515.164,369.703,610.433,313.590,448.865,304.455,287.847,386.702,340.336,462.262,359.056,1049.374,363.833,774.923,678.455,293.355,455.335,306.500,406.651,459.307,43.934
513.563,372.249,629.788,315.916,480.573,293.782,294.982,369.202,350.629,480.510,362.856,1022.107,353.886,830.048,702.623,297.485,477.535,359.950,380.140,467.780,44.363
512.191,352.835,627.710,319.455,412.629,312.291,281.216,393.415,353.957,478.356,354.450,1017.888,351.211,810.481,689.037,288.110,474.438,316.225,392.651,459.923,43.991
512.290,372.201,629.198,327.633,464.573,313.309,283.739,394.777,361.900,480.985,364.606,1024.872,382.816,860.288,715.058,292.075,461.486,300.850,427.070,472.091,45.115
522.459,357.974,643.781,326.024,441.315,305.436,283.225,387.649,363.221,473.955,362.400,1026.128,363.781,788.308,696.932,282.740,451.427,317.025,365.163,460.997,44.049
523.683,362.201,635.019,321.006,463.146,293.545,285.279,376.915,367.907,452.718,350.419,1043.428,375.272,818.981,679.482,289.435,488.351,303.975,389.558,464.227,45.052
494.448,357.916,645.135,319.780,474.955,307.836,293.937,395.628,348.200,472.366,368.481,1018.492,360.702,822.567,733.257,302.235,461.724,291.850,410.744,467.382,44.787
501.454,355.861,639.321,322.166,449.427,317.527,294.586,397.011,360.336,469.891,352.250,1028.872,389.737,837.452,734.110,297.270,451.903,306.425,393.395,468.368,45.168
516.738,363.857,648.235,331.494,489.056,309.800,300.459,388.011,357.079,473.129,355.087,993.005,372.000,831.942,677.225,299.240,473.114,273.400,368.256,464.270,43.608
535.202,371.729,648.726,319.334,471.461,309.327,298.829,396.489,365.379,460.955,354.644,947.973,381.965,844.106,681.796,306.170,461.292,280.150,420.860,466.126,42.089
523.213,368.480,663.874,325.774,502.618,319.982,300.162,382.266,326.807,465.307,377.500,926.380,390.974,808.846,694.607,311.600,460.265,277.975,440.837,466.709,40.877
519.836,367.689,664.198,329.048,492.708,335.927,307.523,390.085,356.036,457.208,348.663,941.086,386.667,824.952,693.597,312.810,458.032,269.300,394.581,465.787,41.610
495.454,370.619,666.159,324.934,461.056,335.818,299.027,375.383,370.864,466.787,363.363,910.604,374.175,802.029,699.639,313.575,475.497,266.600,379.302,460.573,40.298
512.246,379.440,678.081,332.985,496.135,321.073,311.667,369.234,366.000,471.772,369.344,842.032,406.904,834.481,691.031,324.190,455.886,266.175,478.860,468.818,38.613
511.612,381.465,662.192,329.048,472.326,320.145,305.631,390.181,356.393,449.079,347.238,767.455,410.237,813.250,692.455,315.070,457.941,262.900,403.907,455.185,36.359
493.202,374.183,649.970,326.235,474.067,302.400,311.847,370.766,350.057,482.272,342.600,722.599,399.772,850.288,690.393,321.265,449.227,281.025,426.023,453.589,36.217
515.033,386.971,672.793,332.967,459.382,338.582,301.973,395.234,347.829,468.698,343.750,693.102,398.667,808.654,681.429,319.440,455.649,272.100,418.605,453.203,34.290
516.940,376.520,662.361,334.593,516.719,343.982,292.676,360.436,356.736,441.416,347.125,630.198,403.088,860.087,680.644,328.110,455.443,273.450,415.349,452.414,34.884
503.656,369.619,688.987,321.099,446.854,334.509,313.387,371.606,363.029,470.931,363.038,622.155,426.719,791.904,708.026,334.015,463.308,261.425,395.698,449.998,33.395
540.508,374.766,682.200,325.256,499.978,337.673,317.045,379.734,370.243,482.668,364.069,561.310,430.018,793.096,709.283,336.590,467.249,275.625,463.326,458.454,32.273
497.694,367.564,687.750,335.780,497.865,373.182,321.261,380.138,363.086,488.950,355.587,587.128,439.816,828.019,702.817,341.710,465.443,275.475,402.581,458.518,33.091
535.268,379.330,689.794,336.485,483.101,300.836,311.559,393.564,351.421,486.020,352.350,557.235,420.930,806.029,709.016,337.495,477.616,273.350,424.465,453.993,33.290
532.880,365.912,703.969,337.536,471.573,346.709,317.973,364.809,355.336,473.470,377.131,544.064,425.737,816.087,709.424,344.795,468.870,276.250,430.651,455.957,33.028
525.344,379.399,690.680,338.753,472.629,357.382,325.423,406.553,365.664,494.545,373.206,579.048,443.430,808.971,724.393,354.245,463.930,274.075,398.628,461.910,32.596
559.913,379.703,710.381,332.732,491.202,355.891,307.640,389.362,358.907,487.104,355.356,564.893,429.193,824.885,740.691,355.490,471.081,267.350,407.093,462.572,34.591
538.721,379.249,704.523,347.750,505.787,335.309,323.324,399.968,350.379,478.757,349.519,545.733,430.289,786.135,697.581,354.845,464.670,279.300,443.930,458.725,31.781
522.667,390.198,687.565,337.873,498.225,341.745,328.252,380.383,375.757,488.327,349.531,548.519,455.307,783.510,686.995,359.595,472.400,276.450,401.349,457.087,30.958
533.607,387.828,703.526,338.976,486.674,358.145,310.865,399.266,368.471,492.911,366.394,570.979,421.482,848.404,714.293,354.965,467.886,275.525,452.070,465.909,33.851
500.929,390.092,700.228,338.822,538.135,347.545,316.486,397.064,368.929,463.970,355.113,545.604,438.842,821.433,726.717,363.895,472.805,283.075,388.047,460.933,33.161
491.055,378.447,711.956,336.443,490.281,353.345,343.063,403.213,364.664,474.045,356.519,572.380,438.623,835.077,710.445,359.955,464.043,296.025,438.651,464.117,32.830
507.885,376.689,711.321,338.012,499.236,341.618,309.811,398.447,357.343,488.267,361.113,557.882,445.868,791.808,704.251,365.090,466.168,281.475,426.000,459.383,32.096
510.721,387.516,709.297,341.928,525.955,363.491,316.577,387.904,345.586,486.030,360.312,585.701,420.316,850.385,697.251,367.665,474.589,297.900,377.930,463.529,33.890
